ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,COUNTY,CITY,STATUS1,STATUS2,STATUS3,BLOCK,LOT,STATUS3 BLOCK,Unnamed: 0
10301,567,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,397.0,,
10301,568,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,397.0,,
10301,574,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,397.0,,
10301,575,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,397.0,,
10301,576,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,397.0,,
10301,577,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,397.0,,
10301,578,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,397.0,,
10301,608,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,609,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,610,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,611,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,612,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,613,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,614,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,615,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,616,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,617,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,618,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,622,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,623,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,624,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,625,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,626,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,627,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,628,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,15,CENTRAL,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,5.0,71.0,,
10301,33,CENTRAL,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,5.0,57.0,,
10301,71,CENTRAL,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,5.0,39.0,,
10301,30,DANIEL LOW,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,28.0,77.0,,
10301,101,DANIEL LOW,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,20.0,8.0,,
10301,151,DANIEL LOW,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,18.0,90.0,,
10301,157,DANIEL LOW,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,18.0,86.0,,
10301,327,FILLMORE,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,70.0,56.0,,
10301,86,GLENWOOD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,602.0,12.0,,
10301,54,GRANT,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,506.0,103.0,,
10301,55,GRANT,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,506.0,103.0,,
10301,56,GRANT,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,506.0,103.0,,
10301,57,GRANT,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,506.0,103.0,,
10301,58,GRANT,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,506.0,103.0,,
10301,59,GRANT,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,506.0,103.0,,
10301,60,GRANT,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,506.0,103.0,,
10301,61,GRANT,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,506.0,103.0,,
10301,62,GRANT,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,506.0,103.0,,
10301,60,HAMILTON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,11.0,20.0,,
10301,201,HAMILTON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,22.0,70.0,,
10301,202,HAMILTON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,22.0,70.0,,
10301,203,HAMILTON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,22.0,70.0,,
10301,217,HAMILTON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,22.0,70.0,,
10301,218,HAMILTON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,22.0,70.0,,
10301,219,HAMILTON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,22.0,70.0,,
10301,150,HENDRICKS,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,44.0,15.0,,
10301,434,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,593.0,590.0,,
10301,440,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,593.0,590.0,,
10301,460,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,464,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,468,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,472,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,476,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,488,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,489,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,490,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,491,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,492,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,493,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,494,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,495,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,496,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,497,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,498,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,499,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,500,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,501,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,502,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,503,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,504,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,490,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,492,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,496,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,500,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,516,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,520,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,524,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,528,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,532,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,536,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,544,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,550,HOWARD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,4,HUNTER,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,5,HUNTER,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,6,HUNTER,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,7,HUNTER,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,8,HUNTER,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,132.0,367.0,,
10301,32,MONROE,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,18.0,127.0,,
10301,36,MONROE,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,18.0,130.0,,
10301,85,MONTGOMERY,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,421-A (1-15),,16.0,31.0,,
10301,2,NICHOLAS,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,14.0,108.0,,
10301,4,NICHOLAS,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,14.0,108.0,,
10301,17,OSWEGO,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,655.0,30.0,,
10301,18,OSWEGO,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,655.0,30.0,,
10301,19,OSWEGO,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,655.0,30.0,,
10301,155,PROSPECT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,64.0,3.0,,
10301,224,RICHMOND,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,13.0,60.0,,
10301,250,RICHMOND,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,14.0,96.0,,
10301,251,RICHMOND,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,14.0,96.0,,
10301,252,RICHMOND,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,14.0,96.0,,
10301,388,RICHMOND,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,3.0,15.0,,
10301,514,RICHMOND,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,62.0,106.0,,
10301,536,RICHMOND,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,ROOMING HOUSE,,62.0,11.0,,
10301,80,SAINT MARKS,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,22.0,70.0,,
10301,81,SAINT MARKS,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,22.0,70.0,,
10301,82,SAINT MARKS,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,22.0,70.0,,
10301,90,SAINT MARKS,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,22.0,70.0,,
10301,91,SAINT MARKS,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,22.0,70.0,,
10301,92,SAINT MARKS,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,22.0,70.0,,
10301,141,SAINT MARKS,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,15.0,1.0,,
10301,273,SAINT MARKS,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,ROOMING HOUSE,,8.0,34.0,,
10301,285,SAINT MARKS,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,8.0,25.0,,
10301,299,SAINT MARKS,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,8.0,19.0,,
